Epoca,Longitud,Latitud
2017-03-09 00:32:21,-99.10771825323167,8.25590322056735
2017-03-09 00:32:22,-99.120627310763,8.31663982398804
2017-03-09 00:32:23,-99.13352953810515,8.377376427408732
2017-03-09 00:32:24,-99.14644542582565,8.438113030829426
2017-03-09 00:32:25,-99.15935448335696,8.498848780476472
2017-03-09 00:32:26,-99.17227037107746,8.559585383897163
2017-03-09 00:32:27,-99.18519308898712,8.620321987317855
2017-03-09 00:32:28,-99.19810897670762,8.6810577369649
2017-03-09 00:32:29,-99.21103852480645,8.741794340385594
2017-03-09 00:32:30,-99.22396124271611,8.80253009003264
2017-03-09 00:32:31,-99.23689762100412,8.863266693453332
2017-03-09 00:32:32,-99.24982716910296,8.924002443100377
2017-03-09 00:32:33,-99.26276354739096,8.984738192747423
2017-03-09 00:32:34,-99.27569992567896,9.04547394239447
2017-03-09 00:32:35,-99.28864313415613,9.106209692041515
2017-03-09 00:32:36,-99.30159317282248,9.166945441688561
2017-03-09 00:32:37,-99.31453638129966,9.227681191335607
2017-03-09 00:32:38,-99.32749325015517,9.288416940982652
2017-03-09 00:32:39,-99.34044328882152,9.349152690629698
2017-03-09 00:32:40,-99.35340015767703,9.409888440276744
2017-03-09 00:32:41,-99.3663638567217,9.470623336150144
2017-03-09 00:32:42,-99.3793275557664,9.53135908579719
2017-03-09 00:32:43,-99.39229125481108,9.592093981670589
2017-03-09 00:32:44,-99.40526178404494,9.652829731317635
2017-03-09 00:32:45,-99.41823914346796,9.713564627191035
2017-03-09 00:32:46,-99.43120967270181,9.774299523064435
2017-03-09 00:32:47,-99.44419386231401,9.835034418937834
2017-03-09 00:32:48,-99.4571780519262,9.895769314811234
2017-03-09 00:32:49,-99.47016224153839,9.956504210684633
2017-03-09 00:32:50,-99.48315326133977,10.017239106558034
2017-03-09 00:32:51,-99.49614428114113,10.077974002431432
2017-03-09 00:32:52,-99.50914213113165,10.138708044531185
2017-03-09 00:32:53,-99.5221399811222,10.199442940404586
2017-03-09 00:32:54,-99.5351446613019,10.260176982504339
